rx_bytes,tx_bytes,rx_packets,tx_packets,ram_usage,cpu_usage,time
13564,34918,264,519,10489856,792982000,2023-04-10 10:18:33.343815+00:00
13564,34918,264,519,10489856,792982000,2023-04-10 10:18:34.361061+00:00
13564,34992,264,520,10489856,792982000,2023-04-10 10:18:35.377217+00:00
13564,34992,264,520,10489856,792982000,2023-04-10 10:18:36.391583+00:00
13606,35034,265,521,10481664,793464000,2023-04-10 10:18:37.404668+00:00
13606,35034,265,521,10481664,793464000,2023-04-10 10:18:38.419432+00:00
13606,35034,265,521,10481664,793464000,2023-04-10 10:18:39.435522+00:00
13606,35034,265,521,10481664,793464000,2023-04-10 10:18:40.447734+00:00
13606,35034,265,521,10481664,793464000,2023-04-10 10:18:41.461991+00:00
13606,35034,265,521,10481664,793464000,2023-04-10 10:18:42.474098+00:00
13606,35034,265,521,10481664,793464000,2023-04-10 10:18:43.487607+00:00
13606,35034,265,521,10481664,793464000,2023-04-10 10:18:44.503234+00:00
13606,35034,265,521,10481664,793464000,2023-04-10 10:18:45.515633+00:00
13606,35034,265,521,10481664,793464000,2023-04-10 10:18:46.531269+00:00
13660,35108,266,522,10489856,794739000,2023-04-10 10:18:47.544394+00:00
13660,35182,266,523,10489856,794739000,2023-04-10 10:18:48.561020+00:00
13660,35182,266,523,10489856,794739000,2023-04-10 10:18:49.576990+00:00
13660,35256,266,524,10489856,794739000,2023-04-10 10:18:50.590520+00:00
13660,35256,266,524,10489856,794739000,2023-04-10 10:18:51.606613+00:00
13702,35298,267,525,10481664,795434000,2023-04-10 10:18:52.617213+00:00
13702,35298,267,525,10481664,795434000,2023-04-10 10:18:53.629390+00:00
13702,35298,267,525,10481664,795434000,2023-04-10 10:18:54.638913+00:00
13702,35298,267,525,10481664,795434000,2023-04-10 10:18:55.650146+00:00
13702,35298,267,525,10481664,795434000,2023-04-10 10:18:56.659296+00:00
13702,35298,267,525,10481664,795434000,2023-04-10 10:18:57.671532+00:00
13702,35298,267,525,10481664,795434000,2023-04-10 10:18:58.680940+00:00
13702,35298,267,525,10481664,795434000,2023-04-10 10:18:59.692360+00:00
13702,35298,267,525,10481664,795434000,2023-04-10 10:19:00.703904+00:00
13756,35298,268,525,10481664,795434000,2023-04-10 10:19:01.712172+00:00
13756,35372,268,526,10489856,796555000,2023-04-10 10:19:02.722683+00:00
13756,35446,268,527,10489856,796555000,2023-04-10 10:19:03.738045+00:00
13756,35446,268,527,10489856,796555000,2023-04-10 10:19:04.755195+00:00
13756,35520,268,528,10489856,796555000,2023-04-10 10:19:05.767155+00:00
13756,35520,268,528,10481664,797168000,2023-04-10 10:19:06.781316+00:00
13756,35520,268,528,10481664,797168000,2023-04-10 10:19:07.795201+00:00
13756,35520,268,528,10481664,797168000,2023-04-10 10:19:08.812011+00:00
13756,35520,268,528,10481664,797168000,2023-04-10 10:19:09.827523+00:00
13756,35520,268,528,10481664,797168000,2023-04-10 10:19:10.843681+00:00
13756,35520,268,528,10481664,797168000,2023-04-10 10:19:11.858646+00:00
13756,35520,268,528,10481664,797168000,2023-04-10 10:19:12.868531+00:00
13756,35520,268,528,10481664,797168000,2023-04-10 10:19:13.881135+00:00
13756,35520,268,528,10481664,797168000,2023-04-10 10:19:14.893473+00:00
13756,35520,268,528,10481664,797168000,2023-04-10 10:19:15.906541+00:00
13810,35594,269,529,10489856,798746000,2023-04-10 10:19:16.919940+00:00
13810,35668,269,530,10489856,798746000,2023-04-10 10:19:17.934991+00:00
13810,35668,269,530,10489856,798746000,2023-04-10 10:19:18.949455+00:00
13810,35742,269,531,10489856,798746000,2023-04-10 10:19:19.963648+00:00
13810,35742,269,531,10489856,798746000,2023-04-10 10:19:20.975482+00:00
13810,35742,269,531,10481664,799325000,2023-04-10 10:19:21.988852+00:00
13810,35742,269,531,10481664,799325000,2023-04-10 10:19:23.002240+00:00
13810,35742,269,531,10481664,799325000,2023-04-10 10:19:24.034051+00:00
13810,35742,269,531,10481664,799325000,2023-04-10 10:19:25.046784+00:00
13810,35742,269,531,10481664,799325000,2023-04-10 10:19:26.062864+00:00
13810,35742,269,531,10481664,799325000,2023-04-10 10:19:27.074663+00:00
13810,35742,269,531,10481664,799325000,2023-04-10 10:19:28.087367+00:00
13810,35742,269,531,10481664,799325000,2023-04-10 10:19:29.096422+00:00
13810,35742,269,531,10481664,799325000,2023-04-10 10:19:30.104954+00:00
13810,35742,269,531,10481664,799325000,2023-04-10 10:19:31.114451+00:00
13864,35816,270,532,10489856,800177000,2023-04-10 10:19:32.126284+00:00
13864,35890,270,533,10489856,800177000,2023-04-10 10:19:33.140158+00:00
13864,35890,270,533,10489856,800177000,2023-04-10 10:19:34.155635+00:00
13864,35964,270,534,10489856,800177000,2023-04-10 10:19:35.164715+00:00
13864,35964,270,534,10489856,800177000,2023-04-10 10:19:36.172223+00:00
13906,36006,271,535,10481664,800623000,2023-04-10 10:19:37.185932+00:00
13948,36048,272,536,10481664,800623000,2023-04-10 10:19:38.198880+00:00
13948,36048,272,536,10481664,800623000,2023-04-10 10:19:39.210641+00:00
13948,36048,272,536,10481664,800623000,2023-04-10 10:19:40.222290+00:00
13948,36048,272,536,10481664,800623000,2023-04-10 10:19:41.232327+00:00
13948,36048,272,536,10481664,800623000,2023-04-10 10:19:42.245310+00:00
13948,36048,272,536,10481664,800623000,2023-04-10 10:19:43.259045+00:00
13948,36048,272,536,10481664,800623000,2023-04-10 10:19:44.279856+00:00
13948,36048,272,536,10481664,800623000,2023-04-10 10:19:45.292456+00:00
13948,36048,272,536,10481664,800623000,2023-04-10 10:19:46.302700+00:00
14002,36122,273,537,10489856,802056000,2023-04-10 10:19:47.318648+00:00
14002,36196,273,538,10489856,802056000,2023-04-10 10:19:48.333165+00:00
14002,36196,273,538,10489856,802056000,2023-04-10 10:19:49.347658+00:00
14002,36270,273,539,10489856,802056000,2023-04-10 10:19:50.356300+00:00
14002,36270,273,539,10489856,802056000,2023-04-10 10:19:51.365966+00:00
14002,36270,273,539,10481664,802252000,2023-04-10 10:19:52.377924+00:00
14002,36270,273,539,10481664,802252000,2023-04-10 10:19:53.388902+00:00
14002,36270,273,539,10481664,802252000,2023-04-10 10:19:54.398966+00:00
14002,36270,273,539,10481664,802252000,2023-04-10 10:19:55.408774+00:00
14002,36270,273,539,10481664,802252000,2023-04-10 10:19:56.423290+00:00
14002,36270,273,539,10481664,802252000,2023-04-10 10:19:57.435655+00:00
14002,36270,273,539,10481664,802252000,2023-04-10 10:19:58.449117+00:00
14002,36270,273,539,10481664,802252000,2023-04-10 10:19:59.462958+00:00
14002,36270,273,539,10481664,802252000,2023-04-10 10:20:00.476727+00:00
14002,36270,273,539,10481664,802252000,2023-04-10 10:20:01.493490+00:00
14056,36344,274,540,10489856,803110000,2023-04-10 10:20:02.507304+00:00
14056,36418,274,541,10489856,803110000,2023-04-10 10:20:03.520715+00:00
14056,36418,274,541,10489856,803110000,2023-04-10 10:20:04.533610+00:00
14056,36492,274,542,10489856,803110000,2023-04-10 10:20:05.545543+00:00
14056,36492,274,542,10489856,803110000,2023-04-10 10:20:06.559091+00:00
14056,36492,274,542,10481664,804299000,2023-04-10 10:20:07.573431+00:00
14056,36492,274,542,10481664,804299000,2023-04-10 10:20:08.588325+00:00
14056,36492,274,542,10481664,804299000,2023-04-10 10:20:09.601158+00:00
14056,36492,274,542,10481664,804299000,2023-04-10 10:20:10.611832+00:00
14056,36492,274,542,10481664,804299000,2023-04-10 10:20:11.626536+00:00
14056,36492,274,542,10481664,804299000,2023-04-10 10:20:12.643208+00:00
14056,36492,274,542,10481664,804299000,2023-04-10 10:20:13.656848+00:00
14056,36492,274,542,10481664,804299000,2023-04-10 10:20:14.672673+00:00
14056,36492,274,542,10481664,804299000,2023-04-10 10:20:15.686670+00:00
14056,36492,274,542,10481664,804299000,2023-04-10 10:20:16.704201+00:00
14110,36566,275,543,10489856,806862000,2023-04-10 10:20:17.716199+00:00
14110,36640,275,544,10489856,806862000,2023-04-10 10:20:18.729018+00:00
14110,36640,275,544,10489856,806862000,2023-04-10 10:20:19.741445+00:00
14110,36714,275,545,10489856,806862000,2023-04-10 10:20:20.754921+00:00
14110,36714,275,545,10489856,806862000,2023-04-10 10:20:21.768394+00:00
14194,36798,277,547,10481664,807607000,2023-04-10 10:20:22.783623+00:00
14194,36798,277,547,10481664,807607000,2023-04-10 10:20:23.805222+00:00
14194,36798,277,547,10481664,807607000,2023-04-10 10:20:24.816804+00:00
14194,36798,277,547,10481664,807607000,2023-04-10 10:20:25.831723+00:00
14194,36798,277,547,10481664,807607000,2023-04-10 10:20:26.846511+00:00
14194,36798,277,547,10481664,807607000,2023-04-10 10:20:27.861328+00:00
14194,36798,277,547,10481664,807607000,2023-04-10 10:20:28.872912+00:00
14194,36798,277,547,10481664,807607000,2023-04-10 10:20:29.888273+00:00
14194,36798,277,547,10481664,807607000,2023-04-10 10:20:30.900926+00:00
14248,36872,278,548,10489856,809435000,2023-04-10 10:20:31.912965+00:00
14248,36946,278,549,10489856,809435000,2023-04-10 10:20:32.924633+00:00
14248,36946,278,549,10489856,809435000,2023-04-10 10:20:33.939963+00:00
14248,37020,278,550,10489856,809435000,2023-04-10 10:20:34.951868+00:00
14248,37020,278,550,10489856,809435000,2023-04-10 10:20:35.964740+00:00
14248,37020,278,550,10481664,810177000,2023-04-10 10:20:36.976861+00:00
14248,37020,278,550,10481664,810177000,2023-04-10 10:20:37.988285+00:00
14248,37020,278,550,10481664,810177000,2023-04-10 10:20:39.000846+00:00
14248,37020,278,550,10481664,810177000,2023-04-10 10:20:40.014140+00:00
14248,37020,278,550,10481664,810177000,2023-04-10 10:20:41.024586+00:00
14248,37020,278,550,10481664,810177000,2023-04-10 10:20:42.032927+00:00
14248,37020,278,550,10481664,810177000,2023-04-10 10:20:43.044780+00:00
14248,37020,278,550,10481664,810177000,2023-04-10 10:20:44.050813+00:00
14248,37020,278,550,10481664,810177000,2023-04-10 10:20:45.061105+00:00
14248,37020,278,550,10481664,810177000,2023-04-10 10:20:46.076152+00:00
14302,37094,279,551,10489856,811131000,2023-04-10 10:20:47.086788+00:00
14302,37168,279,552,10489856,811131000,2023-04-10 10:20:48.096684+00:00
14302,37168,279,552,10489856,811131000,2023-04-10 10:20:49.113034+00:00
14302,37242,279,553,10489856,811131000,2023-04-10 10:20:50.121904+00:00
14302,37242,279,553,10489856,811131000,2023-04-10 10:20:51.130039+00:00
14302,37242,279,553,10481664,811830000,2023-04-10 10:20:52.141084+00:00
14302,37242,279,553,10481664,811830000,2023-04-10 10:20:53.151783+00:00
14302,37242,279,553,10481664,811830000,2023-04-10 10:20:54.164384+00:00
14302,37242,279,553,10481664,811830000,2023-04-10 10:20:55.175793+00:00
14302,37242,279,553,10481664,811830000,2023-04-10 10:20:56.181942+00:00
14302,37242,279,553,10481664,811830000,2023-04-10 10:20:57.197505+00:00
14302,37242,279,553,10481664,811830000,2023-04-10 10:20:58.224356+00:00
14302,37242,279,553,10481664,811830000,2023-04-10 10:20:59.229049+00:00
14302,37242,279,553,10481664,811830000,2023-04-10 10:21:00.240362+00:00
14302,37242,279,553,10481664,811830000,2023-04-10 10:21:01.250762+00:00
14356,37316,280,554,10489856,813631000,2023-04-10 10:21:02.262077+00:00
14356,37390,280,555,10489856,813631000,2023-04-10 10:21:03.277919+00:00
14356,37390,280,555,10489856,813631000,2023-04-10 10:21:04.292080+00:00
14356,37464,280,556,10489856,813631000,2023-04-10 10:21:05.311936+00:00
14356,37464,280,556,10489856,813631000,2023-04-10 10:21:06.323036+00:00
14398,37506,281,557,10481664,814361000,2023-04-10 10:21:07.337532+00:00
14440,37548,282,558,10481664,814361000,2023-04-10 10:21:08.350323+00:00
14440,37548,282,558,10481664,814361000,2023-04-10 10:21:09.362244+00:00
14440,37548,282,558,10481664,814361000,2023-04-10 10:21:10.373460+00:00
14440,37548,282,558,10481664,814361000,2023-04-10 10:21:11.386172+00:00
14440,37548,282,558,10481664,814361000,2023-04-10 10:21:12.399843+00:00
14440,37548,282,558,10481664,814361000,2023-04-10 10:21:13.415291+00:00
14440,37548,282,558,10481664,814361000,2023-04-10 10:21:14.429281+00:00
14440,37548,282,558,10481664,814361000,2023-04-10 10:21:15.442302+00:00
14440,37548,282,558,10481664,814361000,2023-04-10 10:21:16.455042+00:00
14494,37622,283,559,10489856,816347000,2023-04-10 10:21:17.468105+00:00
14494,37696,283,560,10489856,816347000,2023-04-10 10:21:18.481807+00:00
14494,37696,283,560,10489856,816347000,2023-04-10 10:21:19.497812+00:00
14494,37770,283,561,10489856,816347000,2023-04-10 10:21:20.512408+00:00
14494,37770,283,561,10489856,816347000,2023-04-10 10:21:21.524304+00:00
14494,37770,283,561,10481664,816833000,2023-04-10 10:21:22.538042+00:00
14494,37770,283,561,10481664,816833000,2023-04-10 10:21:23.548640+00:00
14494,37770,283,561,10481664,816833000,2023-04-10 10:21:24.558366+00:00
14494,37770,283,561,10481664,816833000,2023-04-10 10:21:25.572270+00:00
14494,37770,283,561,10481664,816833000,2023-04-10 10:21:26.592128+00:00
14494,37770,283,561,10481664,816833000,2023-04-10 10:21:27.606830+00:00
14494,37770,283,561,10481664,816833000,2023-04-10 10:21:28.619361+00:00
14494,37770,283,561,10481664,816833000,2023-04-10 10:21:29.632292+00:00
14494,37770,283,561,10481664,816833000,2023-04-10 10:21:30.643805+00:00
14494,37770,283,561,10481664,816833000,2023-04-10 10:21:31.654483+00:00
14548,37844,284,562,10489856,818411000,2023-04-10 10:21:32.664695+00:00
14548,37918,284,563,10489856,818411000,2023-04-10 10:21:33.674591+00:00
14548,37918,284,563,10489856,818411000,2023-04-10 10:21:34.690188+00:00
14548,37992,284,564,10489856,818411000,2023-04-10 10:21:35.700636+00:00
14548,37992,284,564,10489856,818411000,2023-04-10 10:21:36.713539+00:00
14548,37992,284,564,10481664,819313000,2023-04-10 10:21:37.724178+00:00
14548,37992,284,564,10481664,819313000,2023-04-10 10:21:38.738639+00:00
14548,37992,284,564,10481664,819313000,2023-04-10 10:21:39.750936+00:00
14548,37992,284,564,10481664,819313000,2023-04-10 10:21:40.762032+00:00
14548,37992,284,564,10481664,819313000,2023-04-10 10:21:41.771950+00:00
14548,37992,284,564,10481664,819313000,2023-04-10 10:21:42.782161+00:00
14548,37992,284,564,10481664,819313000,2023-04-10 10:21:43.795799+00:00
14548,37992,284,564,10481664,819313000,2023-04-10 10:21:44.810798+00:00
14548,37992,284,564,10481664,819313000,2023-04-10 10:21:45.825189+00:00
14548,37992,284,564,10481664,819313000,2023-04-10 10:21:46.842881+00:00
14602,38066,285,565,10489856,822097000,2023-04-10 10:21:47.856038+00:00
14602,38140,285,566,10489856,822097000,2023-04-10 10:21:48.866721+00:00
