rx_bytes,tx_bytes,rx_packets,tx_packets,ram_usage,cpu_usage,time
30602,62298,577,873,12386304,1799589300,2023-05-28 15:01:41.629209+00:00
30602,62372,577,874,12386304,1799690400,2023-05-28 15:01:42.631642+00:00
30656,62372,578,874,12386304,1799786700,2023-05-28 15:01:43.633967+00:00
30752,62414,580,875,12382208,1799998300,2023-05-28 15:01:44.636776+00:00
30752,62414,580,875,12382208,1800258000,2023-05-28 15:01:45.639070+00:00
30752,62488,580,876,12386304,1800841000,2023-05-28 15:01:46.641669+00:00
30806,62636,581,878,12390400,1802019400,2023-05-28 15:01:47.644018+00:00
30848,62678,582,879,12390400,1802113200,2023-05-28 15:01:48.646671+00:00
30848,62752,582,880,12390400,1802218000,2023-05-28 15:01:49.648838+00:00
30848,62752,582,880,12390400,1802485500,2023-05-28 15:01:50.651860+00:00
30902,62752,583,880,12390400,1802712600,2023-05-28 15:01:51.654057+00:00
30902,62752,583,880,12390400,1802812400,2023-05-28 15:01:52.656827+00:00
31010,62900,585,882,12378112,1804348600,2023-05-28 15:01:53.659517+00:00
31010,62900,585,882,12378112,1804455900,2023-05-28 15:01:54.662131+00:00
31010,62974,585,883,12513280,1804960200,2023-05-28 15:01:55.664242+00:00
31010,63048,585,884,12509184,1805915200,2023-05-28 15:01:56.666596+00:00
31064,63196,586,886,12443648,1806868500,2023-05-28 15:01:57.668775+00:00
31118,63270,587,887,12386304,1807694500,2023-05-28 15:01:58.671171+00:00
31118,63344,587,888,12386304,1808042300,2023-05-28 15:01:59.673983+00:00
31172,63344,588,888,12382208,1808239700,2023-05-28 15:02:00.676251+00:00
31226,63344,589,888,12382208,1808481900,2023-05-28 15:02:01.678483+00:00
31226,63344,589,888,12382208,1808585400,2023-05-28 15:02:02.681256+00:00
31226,63418,589,889,12382208,1809584100,2023-05-28 15:02:03.683507+00:00
31226,63492,589,890,12386304,1809967100,2023-05-28 15:02:04.685885+00:00
31226,63640,589,892,12390400,1810964700,2023-05-28 15:02:05.688339+00:00
31226,63640,589,892,12390400,1811071100,2023-05-28 15:02:06.690753+00:00
31280,63788,590,894,12406784,1812355700,2023-05-28 15:02:07.692961+00:00
31334,63788,591,894,12406784,1812629900,2023-05-28 15:02:08.694948+00:00
31334,63788,591,894,12406784,1812967500,2023-05-28 15:02:09.697142+00:00
31334,63788,591,894,12406784,1813065800,2023-05-28 15:02:10.699605+00:00
31334,63788,591,894,12402688,1813295400,2023-05-28 15:02:11.702146+00:00
31334,63862,591,895,12468224,1814275700,2023-05-28 15:02:12.704697+00:00
31376,63978,592,897,12345344,1814744500,2023-05-28 15:02:13.706973+00:00
31484,64052,594,898,12345344,1814849500,2023-05-28 15:02:14.709837+00:00
31484,64126,594,899,12361728,1816192300,2023-05-28 15:02:15.711893+00:00
31538,64200,595,900,12361728,1816290900,2023-05-28 15:02:16.714100+00:00
31592,64200,596,900,12361728,1816578100,2023-05-28 15:02:17.716547+00:00
31646,64200,597,900,12361728,1816995400,2023-05-28 15:02:18.719054+00:00
31700,64200,598,900,12361728,1817100700,2023-05-28 15:02:19.721249+00:00
31700,64200,598,900,12361728,1817200100,2023-05-28 15:02:20.723957+00:00
31700,64348,598,902,12337152,1818373100,2023-05-28 15:02:21.726216+00:00
31700,64422,598,903,12337152,1818465800,2023-05-28 15:02:22.728586+00:00
31700,64422,598,903,12337152,1818573400,2023-05-28 15:02:23.731111+00:00
31754,64570,599,905,12337152,1819484800,2023-05-28 15:02:24.733350+00:00
31808,64644,600,906,12341248,1820471200,2023-05-28 15:02:25.735257+00:00
31904,64834,602,909,12361728,1822168000,2023-05-28 15:02:26.737899+00:00
31904,64982,602,911,12345344,1823340400,2023-05-28 15:02:27.740234+00:00
31958,64982,603,911,12345344,1823436500,2023-05-28 15:02:28.742971+00:00
31958,65056,603,912,12345344,1823538300,2023-05-28 15:02:29.745516+00:00
31958,65056,603,912,12345344,1823633200,2023-05-28 15:02:30.747777+00:00
31958,65056,603,912,12341248,1823842800,2023-05-28 15:02:31.750021+00:00
31958,65204,603,914,12357632,1825535000,2023-05-28 15:02:32.752887+00:00
32012,65352,604,916,12357632,1826818500,2023-05-28 15:02:33.755071+00:00
32066,65352,605,916,12357632,1826924600,2023-05-28 15:02:34.757879+00:00
32066,65426,605,917,12357632,1827029800,2023-05-28 15:02:35.760565+00:00
32120,65426,606,917,12357632,1827137700,2023-05-28 15:02:36.762853+00:00
32120,65426,606,917,12357632,1827346000,2023-05-28 15:02:37.764924+00:00
32162,65542,607,919,12357632,1828927500,2023-05-28 15:02:38.767850+00:00
32162,65616,607,920,12341248,1830237400,2023-05-28 15:02:39.770157+00:00
32162,65616,607,920,12341248,1830344800,2023-05-28 15:02:40.772788+00:00
32162,65616,607,920,12341248,1830590700,2023-05-28 15:02:41.775190+00:00
32270,65690,609,921,12333056,1831352900,2023-05-28 15:02:42.778631+00:00
32270,65690,609,921,12333056,1831455100,2023-05-28 15:02:43.782031+00:00
32270,65764,609,922,12337152,1831803600,2023-05-28 15:02:44.785036+00:00
32324,65838,610,923,12337152,1831901500,2023-05-28 15:02:45.787298+00:00
32378,65912,611,924,12369920,1833439300,2023-05-28 15:02:46.789762+00:00
32540,65986,614,925,12369920,1833537200,2023-05-28 15:02:47.792871+00:00
32540,65986,614,925,12500992,1833766400,2023-05-28 15:02:48.795372+00:00
32540,66060,614,926,12500992,1834319500,2023-05-28 15:02:49.797441+00:00
32540,66134,614,927,12369920,1834427100,2023-05-28 15:02:50.800498+00:00
32540,66134,614,927,12476416,1834657400,2023-05-28 15:02:51.802889+00:00
32540,66356,614,930,12431360,1836710500,2023-05-28 15:02:52.805529+00:00
32648,66356,616,930,12382208,1836807100,2023-05-28 15:02:53.808416+00:00
32702,66504,617,932,12472320,1838755200,2023-05-28 15:02:54.810737+00:00
32702,66578,617,933,12406784,1838863200,2023-05-28 15:02:55.812803+00:00
32702,66578,617,933,12406784,1839155700,2023-05-28 15:02:56.815234+00:00
32702,66652,617,934,12406784,1839259400,2023-05-28 15:02:57.817899+00:00
32702,66652,617,934,12406784,1839362600,2023-05-28 15:02:58.820372+00:00
32756,66726,618,935,12382208,1840258200,2023-05-28 15:02:59.823225+00:00
32810,66726,619,935,12382208,1840350600,2023-05-28 15:03:00.825513+00:00
32810,66726,619,935,12382208,1840441300,2023-05-28 15:03:01.827803+00:00
32810,66726,619,935,12513280,1840681700,2023-05-28 15:03:02.830227+00:00
32864,66726,620,935,12382208,1840934000,2023-05-28 15:03:03.832528+00:00
32906,66916,621,938,12382208,1842147100,2023-05-28 15:03:04.834703+00:00
32960,66990,622,939,12382208,1842234700,2023-05-28 15:03:05.837494+00:00
32960,67064,622,940,12488704,1843349300,2023-05-28 15:03:06.840390+00:00
33014,67138,623,941,12521472,1843557400,2023-05-28 15:03:07.842537+00:00
33014,67138,623,941,12390400,1843650800,2023-05-28 15:03:08.845396+00:00
33056,67254,624,943,12386304,1844595600,2023-05-28 15:03:09.847646+00:00
33110,67254,625,943,12382208,1844837000,2023-05-28 15:03:10.849880+00:00
33110,67254,625,943,12382208,1845082600,2023-05-28 15:03:11.852527+00:00
33164,67254,626,943,12382208,1845195100,2023-05-28 15:03:12.855155+00:00
33218,67254,627,943,12382208,1845423200,2023-05-28 15:03:13.857529+00:00
33218,67254,627,943,12382208,1845518300,2023-05-28 15:03:14.860207+00:00
33326,67328,629,944,12382208,1846222500,2023-05-28 15:03:15.862101+00:00
33326,67402,629,945,12386304,1846595300,2023-05-28 15:03:16.864777+00:00
33326,67476,629,946,12505088,1846844000,2023-05-28 15:03:17.866983+00:00
33326,67476,629,946,12386304,1846945800,2023-05-28 15:03:18.869682+00:00
33326,67550,629,947,12386304,1847045800,2023-05-28 15:03:19.872276+00:00
33380,67550,630,947,12386304,1847139200,2023-05-28 15:03:20.874535+00:00
33380,67550,630,947,12382208,1847326600,2023-05-28 15:03:21.876776+00:00
33380,67624,630,948,12390400,1848435000,2023-05-28 15:03:22.879128+00:00
33380,67624,630,948,12390400,1848540300,2023-05-28 15:03:23.881574+00:00
33380,67624,630,948,12390400,1848777600,2023-05-28 15:03:24.883887+00:00
33488,67698,632,949,12394496,1849252900,2023-05-28 15:03:25.886711+00:00
33488,67772,632,950,12394496,1849357700,2023-05-28 15:03:26.889037+00:00
33542,67846,633,951,12386304,1850376200,2023-05-28 15:03:27.891238+00:00
33542,67920,633,952,12386304,1850476300,2023-05-28 15:03:28.893304+00:00
33542,67920,633,952,12386304,1850583900,2023-05-28 15:03:29.895514+00:00
33638,67962,635,953,12382208,1850783500,2023-05-28 15:03:30.897749+00:00
33638,67962,635,953,12382208,1850992800,2023-05-28 15:03:31.900211+00:00
33638,67962,635,953,12382208,1851092300,2023-05-28 15:03:32.902329+00:00
33638,68036,635,954,12390400,1851935900,2023-05-28 15:03:33.904527+00:00
33638,68036,635,954,12378112,1852124800,2023-05-28 15:03:34.906864+00:00
33638,68036,635,954,12378112,1852228000,2023-05-28 15:03:35.909117+00:00
33692,68110,636,955,12382208,1852689400,2023-05-28 15:03:36.911820+00:00
33746,68184,637,956,12382208,1852776800,2023-05-28 15:03:37.914410+00:00
33746,68258,637,957,12382208,1853699400,2023-05-28 15:03:38.917175+00:00
33746,68332,637,958,12382208,1853801300,2023-05-28 15:03:39.920165+00:00
33746,68332,637,958,12382208,1853899600,2023-05-28 15:03:40.923745+00:00
33746,68332,637,958,12378112,1854085100,2023-05-28 15:03:41.926014+00:00
33746,68332,637,958,12378112,1854187000,2023-05-28 15:03:42.928410+00:00
33800,68406,638,959,12398592,1855498800,2023-05-28 15:03:43.930503+00:00
33800,68406,638,959,12529664,1855776500,2023-05-28 15:03:44.933152+00:00
33800,68480,638,960,12402688,1856138500,2023-05-28 15:03:45.935784+00:00
33854,68628,639,962,12382208,1856967500,2023-05-28 15:03:46.938938+00:00
33854,68702,639,963,12406784,1858604200,2023-05-28 15:03:47.941161+00:00
33908,68776,640,964,12406784,1858698200,2023-05-28 15:03:48.944169+00:00
33908,68850,640,965,12394496,1859618600,2023-05-28 15:03:49.946587+00:00
33950,68892,641,966,12390400,1859948700,2023-05-28 15:03:50.949023+00:00
33950,68892,641,966,12390400,1860269700,2023-05-28 15:03:51.951223+00:00
33950,68966,641,967,12390400,1861387800,2023-05-28 15:03:52.953712+00:00
33950,68966,641,967,12390400,1861492100,2023-05-28 15:03:53.956511+00:00
34004,68966,642,967,12390400,1861594200,2023-05-28 15:03:54.959506+00:00
34004,68966,642,967,12390400,1862079900,2023-05-28 15:03:55.962449+00:00
34058,69040,643,968,12394496,1862487500,2023-05-28 15:03:56.964729+00:00
34058,69114,643,969,12394496,1862585400,2023-05-28 15:03:57.967049+00:00
34058,69188,643,970,12390400,1863996300,2023-05-28 15:03:58.969746+00:00
34154,69304,645,972,12390400,1864275200,2023-05-28 15:03:59.972509+00:00
34154,69304,645,972,12390400,1864511600,2023-05-28 15:04:00.974892+00:00
34154,69304,645,972,12390400,1864727600,2023-05-28 15:04:01.977805+00:00
34154,69304,645,972,12390400,1864923700,2023-05-28 15:04:02.980163+00:00
34154,69378,645,973,12378112,1865664800,2023-05-28 15:04:03.982344+00:00
34208,69378,646,973,12378112,1865778800,2023-05-28 15:04:04.984373+00:00
34208,69452,646,974,12382208,1866356200,2023-05-28 15:04:05.987112+00:00
34262,69526,647,975,12382208,1866461000,2023-05-28 15:04:06.989492+00:00
34316,69526,648,975,12382208,1866567800,2023-05-28 15:04:07.991751+00:00
34370,69674,649,977,12382208,1867431700,2023-05-28 15:04:08.994292+00:00
34370,69674,649,977,12382208,1867540900,2023-05-28 15:04:09.996599+00:00
34424,69674,650,977,12378112,1867755800,2023-05-28 15:04:10.999660+00:00
34424,69674,650,977,12378112,1867855900,2023-05-28 15:04:12.001823+00:00
34424,69674,650,977,12378112,1868123900,2023-05-28 15:04:13.004749+00:00
34478,69748,651,978,12378112,1868781000,2023-05-28 15:04:14.007923+00:00
34478,69822,651,979,12382208,1869157800,2023-05-28 15:04:15.010751+00:00
34478,69896,651,980,12382208,1869269400,2023-05-28 15:04:16.013038+00:00
34478,69896,651,980,12382208,1869400700,2023-05-28 15:04:17.015708+00:00
34532,69970,652,981,12382208,1869497500,2023-05-28 15:04:18.018767+00:00
34532,69970,652,981,12382208,1869899700,2023-05-28 15:04:19.021551+00:00
34586,70118,653,983,12382208,1871018000,2023-05-28 15:04:20.023915+00:00
34586,70192,653,984,12382208,1871126200,2023-05-28 15:04:21.026434+00:00
34586,70192,653,984,12382208,1871230400,2023-05-28 15:04:22.028608+00:00
34586,70192,653,984,12382208,1871511800,2023-05-28 15:04:23.031232+00:00
34586,70266,653,985,12382208,1871623700,2023-05-28 15:04:24.033367+00:00
34682,70308,655,986,12382208,1871843000,2023-05-28 15:04:25.035948+00:00
34682,70382,655,987,12390400,1873325400,2023-05-28 15:04:26.039248+00:00
34736,70382,656,987,12390400,1873433100,2023-05-28 15:04:27.041634+00:00
34736,70382,656,987,12390400,1873715600,2023-05-28 15:04:28.043753+00:00
34736,70456,656,988,12390400,1874109500,2023-05-28 15:04:29.046523+00:00
34790,70604,657,990,12410880,1875562500,2023-05-28 15:04:30.048704+00:00
34790,70604,657,990,12410880,1875691900,2023-05-28 15:04:31.051331+00:00
34790,70752,657,992,12500992,1876393800,2023-05-28 15:04:32.054190+00:00
34790,70752,657,992,12386304,1876505300,2023-05-28 15:04:33.056636+00:00
34832,70794,658,993,12386304,1876727400,2023-05-28 15:04:34.058728+00:00
34886,70868,659,994,12386304,1877436100,2023-05-28 15:04:35.061665+00:00
34940,70868,660,994,12382208,1877642400,2023-05-28 15:04:36.064134+00:00
34940,70942,660,995,12455936,1879095900,2023-05-28 15:04:37.066482+00:00
34940,71016,660,996,12460032,1879490800,2023-05-28 15:04:38.069005+00:00
34940,71090,660,997,12460032,1879733200,2023-05-28 15:04:39.071859+00:00
34940,71090,660,997,12460032,1879832100,2023-05-28 15:04:40.074256+00:00
35048,71238,662,999,12447744,1881204300,2023-05-28 15:04:41.076547+00:00
35048,71238,662,999,12447744,1881305700,2023-05-28 15:04:42.078945+00:00
35048,71238,662,999,12443648,1881550500,2023-05-28 15:04:43.081317+00:00
35048,71238,662,999,12443648,1881660500,2023-05-28 15:04:44.083988+00:00
35048,71238,662,999,12443648,1881892600,2023-05-28 15:04:45.086738+00:00
35048,71238,662,999,12443648,1882014700,2023-05-28 15:04:46.089009+00:00
35102,71238,663,999,12443648,1882116000,2023-05-28 15:04:47.091209+00:00
35102,71386,663,1001,12496896,1883044800,2023-05-28 15:04:48.093818+00:00
35102,71460,663,1002,12435456,1883147900,2023-05-28 15:04:49.096284+00:00
35156,71460,664,1002,12435456,1883388200,2023-05-28 15:04:50.099412+00:00
35210,71534,665,1003,12435456,1883482700,2023-05-28 15:04:51.101988+00:00
35252,71576,666,1004,12435456,1883584000,2023-05-28 15:04:52.104406+00:00
35306,71650,667,1005,12460032,1884798600,2023-05-28 15:04:53.107223+00:00
35306,71724,667,1006,12460032,1885202900,2023-05-28 15:04:54.109654+00:00
35306,71798,667,1007,12460032,1885478200,2023-05-28 15:04:55.111893+00:00
35360,71798,668,1007,12460032,1885586100,2023-05-28 15:04:56.114371+00:00
35360,71798,668,1007,12460032,1885682200,2023-05-28 15:04:57.116738+00:00
35414,71872,669,1008,12460032,1885788200,2023-05-28 15:04:58.119690+00:00
35468,71946,670,1009,12451840,1886734300,2023-05-28 15:04:59.122849+00:00
35468,71946,670,1009,12447744,1887018900,2023-05-28 15:05:00.125137+00:00
35468,71946,670,1009,12447744,1887117900,2023-05-28 15:05:01.127496+00:00
35522,72020,671,1010,12472320,1887871500,2023-05-28 15:05:02.130082+00:00
35522,72094,671,1011,12460032,1889296300,2023-05-28 15:05:03.132736+00:00
35522,72094,671,1011,12460032,1889409600,2023-05-28 15:05:04.135062+00:00
35522,72168,671,1012,12443648,1890624100,2023-05-28 15:05:05.138035+00:00
35522,72242,671,1013,12447744,1891014700,2023-05-28 15:05:06.140240+00:00
35522,72316,671,1014,12447744,1891121000,2023-05-28 15:05:07.142607+00:00
35522,72390,671,1015,12439552,1891963300,2023-05-28 15:05:08.144927+00:00
35630,72538,673,1017,12447744,1893215400,2023-05-28 15:05:09.147355+00:00
35630,72538,673,1017,12447744,1893321800,2023-05-28 15:05:10.149543+00:00
35630,72538,673,1017,12574720,1893668100,2023-05-28 15:05:11.152896+00:00
35630,72538,673,1017,12443648,1893779000,2023-05-28 15:05:12.154993+00:00
35630,72538,673,1017,12443648,1894084600,2023-05-28 15:05:13.157627+00:00
35684,72538,674,1017,12443648,1894196500,2023-05-28 15:05:14.160472+00:00
35738,72686,675,1019,12439552,1895550600,2023-05-28 15:05:15.162786+00:00
35738,72760,675,1020,12439552,1895654000,2023-05-28 15:05:16.164940+00:00
35738,72760,675,1020,12439552,1895752100,2023-05-28 15:05:17.167063+00:00
35738,72834,675,1021,12435456,1896017600,2023-05-28 15:05:18.169635+00:00
35780,72876,676,1022,12435456,1896127400,2023-05-28 15:05:19.171947+00:00
35876,72918,678,1023,12435456,1896383900,2023-05-28 15:05:20.175463+00:00
35876,72992,678,1024,12435456,1897017600,2023-05-28 15:05:21.177903+00:00
35876,72992,678,1024,12435456,1897288600,2023-05-28 15:05:22.180081+00:00
35930,72992,679,1024,12435456,1897401400,2023-05-28 15:05:23.183036+00:00
35984,73066,680,1025,12435456,1897781300,2023-05-28 15:05:24.185443+00:00
35984,73140,680,1026,12435456,1897878600,2023-05-28 15:05:25.188332+00:00
36038,73214,681,1027,12435456,1898957000,2023-05-28 15:05:26.190927+00:00
36092,73436,682,1030,12591104,1901081300,2023-05-28 15:05:27.193299+00:00
36092,73436,682,1030,12455936,1901335000,2023-05-28 15:05:28.195801+00:00
36146,73436,683,1030,12451840,1901738000,2023-05-28 15:05:29.198516+00:00
36200,73436,684,1030,12451840,1901841800,2023-05-28 15:05:30.200969+00:00
36200,73436,684,1030,12451840,1901950100,2023-05-28 15:05:31.203924+00:00
36200,73436,684,1030,12451840,1902059500,2023-05-28 15:05:32.206818+00:00
36200,73436,684,1030,12451840,1902164700,2023-05-28 15:05:33.209246+00:00
36200,73510,684,1031,12435456,1902888100,2023-05-28 15:05:34.211475+00:00
36200,73510,684,1031,12435456,1903202600,2023-05-28 15:05:35.213461+00:00
36308,73584,686,1032,12566528,1903595700,2023-05-28 15:05:36.215977+00:00
36308,73658,686,1033,12435456,1903704600,2023-05-28 15:05:37.218826+00:00
36308,73658,686,1033,12435456,1903795600,2023-05-28 15:05:38.221706+00:00
36308,73806,686,1035,12435456,1904756400,2023-05-28 15:05:39.224472+00:00
36308,73806,686,1035,12435456,1904858100,2023-05-28 15:05:40.226872+00:00
36308,73880,686,1036,12566528,1905641600,2023-05-28 15:05:41.229765+00:00
36362,73954,687,1037,12435456,1905772600,2023-05-28 15:05:42.232012+00:00
36362,73954,687,1037,12435456,1905875900,2023-05-28 15:05:43.234396+00:00
36362,73954,687,1037,12435456,1905979700,2023-05-28 15:05:44.237374+00:00
36416,74102,688,1039,12443648,1906880200,2023-05-28 15:05:45.239638+00:00
36416,74102,688,1039,12443648,1907276300,2023-05-28 15:05:46.242325+00:00
36512,74144,690,1040,12443648,1907389200,2023-05-28 15:05:47.244550+00:00
36620,74144,692,1040,12443648,1907480100,2023-05-28 15:05:48.246964+00:00
